,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
547973,Aroldis Chapman,43,25,38,18,5,0,4,43,28,0,24,1,.188,128,.333,.320,.653,3,2,.400,1,679,,41,,,0,2,,0.66,1,,0,6,2,0,8,1.000,0.19,2.00,36.1,43,0,0,0,4.46,36.1,4,4,9,9,1,0,18,1.43,160,109,43,0,0,405,.600,1,0,6,3,.500,18.69,19,1.54,10.65,6.94,5.94,4.46,0.99,5,2,,
657376,Clarke Schmidt,29,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,3,6,4,0,10,1.000,0.34,1.58,57.2,29,1,0,0,3.12,57.2,5,5,2,3,4,1,20,1.20,236,173,29,0,0,608,.650,2,0,0,0,.500,16.13,7,2.43,8.74,3.59,7.18,3.59,0.78,12,3,,
605280,Clay Holmes,62,101,19,21,9,0,2,65,20,2,45,9,.196,230,.286,.261,.547,0,1,1.000,4,981,,60,,,0,0,,5.32,1,,0,8,8,0,16,1.000,0.26,2.29,63.2,62,0,0,0,2.54,63.2,7,4,20,25,7,5,18,1.02,260,191,62,0,0,629,.640,9,0,1,0,.636,15.41,32,3.25,9.19,2.83,6.36,2.97,0.28,23,7,,
518934,DJ LeMahieu,124,170,104,74,18,0,12,70,67,0,122,4,.263,463,.360,.380,.740,3,4,.571,11,2142,537,176,46,151,1,2,.287,1.63,0,38.58,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593334,Domingo German,14,64,82,27,16,0,9,52,18,0,58,4,.227,256,.288,.395,.683,0,1,1.000,7,1011,,101,,,0,0,,0.78,0,,13,1,4,1,6,.833,0.36,0.66,68.0,14,0,0,1,3.31,68.0,2,4,0,0,0,0,25,1.12,278,204,14,0,0,675,.670,4,1,0,0,.333,14.87,0,2.89,6.88,2.38,7.68,3.57,1.19,0,0,,
543037,Gerrit Cole,33,165,164,81,31,2,33,257,50,0,154,2,.209,738,.260,.390,.650,5,11,.688,12,3274,,288,,,0,2,,1.01,1,,33,16,12,0,28,1.000,0.85,1.26,200.2,33,0,0,0,3.50,200.2,13,8,0,0,0,0,78,1.02,793,602,33,0,0,2152,.660,2,2,2,0,.619,16.32,0,5.14,11.53,2.24,6.91,3.63,1.48,0,0,,
519317,Giancarlo Stanton,65,97,83,53,7,0,31,137,50,2,84,0,.211,398,.297,.462,.759,0,0,.---,8,1841,452,184,78,204,0,3,.227,1.17,1,12.84,65,0,0,0,0,.000,0.00,-.--,0.0,65,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650402,Gleyber Torres,9,106,160,73,28,1,24,129,39,2,135,3,.257,526,.310,.451,.761,5,10,.667,12,2226,572,237,76,273,1,3,.295,0.66,0,21.92,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669711,Greg Weissert,12,10,14,7,1,0,1,11,5,0,6,2,.146,41,.271,.244,.515,0,2,1.000,0,186,,10,,,0,0,,0.71,0,,0,0,1,1,2,.500,0.08,0.82,11.1,12,0,0,1,5.56,11.1,3,0,0,0,2,0,7,0.97,48,34,12,0,0,113,.610,2,1,0,0,1.000,16.41,2,2.20,8.74,3.97,4.76,5.56,0.79,8,2,,
664056,Harrison Bader,14,8,14,3,3,0,0,15,2,0,10,0,.217,46,.245,.283,.528,1,2,.667,0,176,49,13,9,14,0,1,.313,0.57,0,-.--,12,0,31,0,31,1.000,2.21,2.56,109.2,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643396,Isiah Kiner-Falefa,138,175,118,66,20,0,4,72,35,2,126,5,.261,483,.314,.327,.641,4,22,.846,13,1940,531,158,48,187,3,5,.296,1.48,0,120.75,131,331,149,15,495,.970,3.48,3.65,1185.0,138,51,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592791,Jameson Taillon,32,179,192,78,42,3,26,151,32,0,168,5,.246,684,.283,.430,.713,2,6,.750,8,2805,,294,,,2,4,,0.93,1,,32,18,8,1,27,.963,0.81,1.32,177.1,32,2,0,1,3.91,177.1,14,5,0,0,0,0,77,1.13,728,532,32,0,0,1838,.660,5,0,3,0,.737,15.82,0,4.72,7.66,1.62,8.53,3.96,1.32,0,0,,
642528,Jonathan Loaisiga,50,69,35,25,2,0,3,37,19,1,43,0,.234,184,.305,.293,.598,0,3,1.000,6,761,0,54,0,0,0,0,.---,1.97,0,-.--,0,13,4,0,17,1.000,0.34,3.19,48.0,50,0,0,0,4.13,48.0,2,3,2,3,10,1,22,1.29,203,144,50,0,0,500,.660,0,0,0,0,.400,15.85,9,1.95,6.94,3.56,8.06,4.69,0.56,25,5,,
624431,Jose Trevino,114,88,101,38,12,1,10,62,15,0,81,2,.245,331,.281,.378,.659,1,2,.667,5,1240,349,125,42,135,0,1,.273,0.87,0,33.10,89,32,828,6,866,.993,7.68,9.44,820.1,112,1,0,2,,,,,,,,,,,,,,,,,,,,23,4,,,,,,,,,,,,2,3.09
518626,Josh Donaldson,23,109,118,59,28,0,15,147,54,1,106,8,.224,474,.310,.378,.688,2,2,.500,12,2164,542,179,62,212,0,6,.286,0.92,0,31.60,23,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543309,Kyle Higashioka,1,48,82,27,7,0,10,51,12,0,51,1,.226,226,.263,.389,.652,12,19,.613,5,895,245,88,30,102,2,4,.243,0.59,5,22.60,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,16,0,,,,,,,,,,,,6,3.55
642152,Lou Trivino,24,20,18,6,2,0,1,22,10,0,18,2,.231,78,.333,.295,.628,1,0,.000,1,345,,23,,,0,0,,1.11,0,,0,3,2,0,5,1.000,0.21,2.25,20.2,24,0,0,0,1.74,20.2,1,2,1,2,2,1,4,1.35,90,62,24,0,0,212,.610,2,0,1,0,.333,16.69,7,2.20,9.58,4.35,7.84,2.61,0.44,28,7,,
476595,Lucas Luetge,49,43,63,19,11,1,4,59,17,1,60,4,.269,223,.329,.381,.710,0,0,.---,2,949,,85,,,0,2,,0.68,0,,0,3,1,2,6,.667,0.08,0.64,56.1,49,2,0,1,2.72,56.1,4,4,2,3,6,1,17,1.37,246,169,49,0,0,579,.610,4,0,1,0,.500,16.85,17,3.47,9.43,2.72,9.59,3.04,0.64,32,13,,
622663,Luis Severino,19,95,92,37,16,0,14,112,30,0,72,4,.196,368,.263,.353,.616,4,1,.200,5,1639,,130,,,2,1,,1.03,0,,19,13,6,0,19,1.000,1.00,1.68,102.0,19,0,0,0,3.18,102.0,7,3,0,0,0,0,36,1.00,405,306,19,0,0,1065,.650,4,0,1,0,.700,16.07,0,3.73,9.88,2.65,6.35,3.26,1.24,0,0,,
503556,Marwin Gonzalez,2,45,55,20,7,0,6,52,14,0,33,4,.183,180,.255,.322,.577,0,3,1.000,8,808,203,58,18,98,3,2,.218,0.82,0,30.00,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,0.00,0.1,0,0,0,0,0,0,0,0.00,1,1,1,0,0,2,.500,0,0,0,0,.---,12.00,1,-.--,0.00,0.00,0.00,0.00,0.00,3,0,,
612434,Miguel Castro,33,24,26,16,10,0,2,31,13,0,27,4,.250,108,.352,.398,.750,2,3,.600,1,501,,43,,,0,0,,0.92,1,,0,3,0,0,3,1.000,0.09,0.96,28.0,33,0,0,0,4.18,28.0,5,0,0,1,9,1,13,1.43,126,84,33,0,0,311,.620,4,0,1,1,1.000,17.89,2,2.38,9.96,4.18,8.68,5.14,0.64,15,5,,
641482,Nestor Cortes,28,116,188,44,23,0,16,163,38,0,108,2,.189,572,.241,.313,.554,2,3,.600,6,2465,,179,,,0,3,,0.62,0,,28,8,5,1,14,.929,0.46,0.74,158.1,28,0,0,0,2.44,158.1,12,4,0,0,0,0,43,0.92,615,475,28,1,1,1670,.680,2,0,1,2,.750,15.57,0,4.29,9.27,2.16,6.14,2.50,0.91,0,0,,
672724,Oswald Peraza,11,15,9,7,3,0,1,8,4,0,15,2,.319,47,.396,.447,.843,0,2,1.000,3,141,53,21,2,26,0,0,.368,1.67,0,47.00,10,17,9,0,26,1.000,2.36,2.89,81.0,11,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665828,Oswaldo Cabrera,27,26,46,21,8,1,6,43,15,0,37,0,.247,150,.313,.433,.746,2,3,.600,1,704,167,65,19,57,1,1,.304,0.57,0,25.00,24,6,43,0,49,1.000,1.81,2.12,208.2,27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664123,Scott Effross,13,12,13,4,1,0,1,12,4,0,9,1,.196,46,.275,.283,.558,1,0,.000,0,193,,13,,,0,0,,0.92,0,,0,0,0,0,0,.000,0.00,0.00,12.2,13,0,0,0,2.13,12.2,0,0,3,3,3,0,3,1.03,51,38,13,0,0,128,.660,1,0,0,0,.---,15.24,5,3.00,8.53,2.84,6.39,2.84,0.71,5,0,,
676265,,16,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,,92,,,0,2,,0.43,0,,9,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,,
643256,Adam Cimber,76,74,72,28,10,2,6,57,13,1,65,8,.248,262,.302,.370,.672,0,7,1.000,4,1034,,97,,,4,2,,1.03,0,,0,11,2,1,14,.929,0.17,1.70,69.2,76,1,0,1,2.84,69.2,10,6,4,8,19,4,22,1.12,289,209,76,0,0,711,.690,8,0,1,0,.625,14.84,15,4.38,7.36,1.68,8.40,3.62,0.78,31,9,,
672386,Alejandro Kirk,50,148,133,59,19,0,14,57,63,2,134,4,.286,468,.373,.417,.790,12,35,.745,11,2192,539,195,63,177,0,4,.299,1.11,1,33.43,49,0,0,0,0,.000,0.00,-.--,0.0,50,0,0,0,,,,,,,,,,,,,,,,,,,,12,2,,,,,,,,,,,,1,3.49
666201,Alek Manoah,31,167,228,55,30,1,16,180,51,0,144,15,.202,713,.268,.314,.582,5,8,.615,12,2949,,224,,,1,5,,0.73,1,,31,14,5,1,20,.950,0.61,0.87,196.2,31,1,0,0,2.24,196.2,16,7,0,0,0,0,49,0.99,786,590,31,0,0,1942,.660,15,0,5,0,.696,14.99,0,3.53,8.24,2.33,6.59,2.52,0.73,0,0,,
542914,Anthony Bass,45,39,47,10,7,1,1,45,10,0,32,0,.198,162,.243,.272,.515,2,2,.500,2,620,0,44,0,0,0,1,.---,0.83,0,-.--,0,5,5,2,12,.833,0.22,2.05,44.2,45,1,0,1,1.41,44.2,2,3,0,3,16,3,7,0.94,173,134,45,0,0,414,.670,0,0,1,1,.400,13.88,7,4.50,9.07,2.01,6.45,2.01,0.20,16,3,,
666182,Bo Bichette,1,175,135,90,43,1,24,154,41,0,188,2,.289,650,.332,.469,.801,8,13,.619,21,2516,695,305,93,269,0,2,.346,1.30,0,27.08,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605548,Bradley Zimmer,9,2,6,4,1,0,0,4,0,0,4,0,.250,16,.250,.313,.563,0,0,.---,0,62,16,5,0,8,0,0,.333,0.33,0,-.--,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596271,Casey Lawrence,5,18,17,14,2,0,5,9,3,0,20,1,.317,63,.353,.587,.940,0,0,.---,2,251,,37,,,0,1,,1.06,0,,0,1,2,0,3,1.000,0.60,1.80,15.2,5,0,0,0,8.04,15.2,0,1,0,0,0,0,14,1.47,68,47,5,0,0,174,.690,1,0,0,0,.000,16.02,2,3.00,5.17,1.72,11.49,8.04,2.87,4,2,,
624415,Cavan Biggio,3,50,68,41,18,1,6,84,37,0,50,5,.200,250,.314,.352,.666,0,2,1.000,2,1241,294,88,24,130,1,1,.273,0.74,0,41.67,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643376,Danny Jansen,2,43,74,34,9,0,15,41,25,1,55,3,.264,208,.344,.524,.868,11,30,.732,1,936,241,109,43,85,0,5,.255,0.58,3,13.87,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,9,2,,,,,,,,,,,,1,3.78
475479,David Phelps,64,46,73,22,9,2,2,64,31,0,51,3,.219,233,.318,.300,.618,2,2,.500,3,1137,,70,,,1,0,,0.63,0,,0,6,1,0,7,1.000,0.11,1.02,62.2,64,0,0,0,2.87,62.2,0,2,1,2,9,1,20,1.31,268,188,64,0,0,684,.600,3,0,3,0,.000,18.14,11,2.06,9.19,4.45,7.32,3.16,0.29,27,6,,
672515,Gabriel Moreno,2,19,17,6,1,0,0,8,3,0,18,0,.290,62,.323,.306,.629,6,10,.625,2,231,65,19,4,22,0,0,.333,1.12,0,-.--,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,0,5.80
543807,George Springer,40,144,137,89,22,4,25,100,54,1,137,7,.267,513,.342,.472,.814,2,14,.875,7,2175,583,242,76,190,0,5,.285,1.05,4,20.52,40,0,0,0,0,.000,0.00,-.--,0.0,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598265,Bradley Jr.,1,1,1,1,0,0,0,1,3,0,1,0,.250,4,.571,.250,.821,0,0,.---,0,30,72,1,9,37,0,0,.204,1.00,0,66.00,0,3,16,0,19,1.000,1.06,2.41,71.1,18,0,0,0,9.00,1.0,0,0,0,0,0,0,1,4.00,7,3,1,0,0,13,.430,0,0,0,0,.---,30.00,1,0.33,9.00,27.00,9.00,9.00,0.00,0,0,,
605447,Jordan Romano,62,51,62,18,5,0,4,72,20,4,43,4,.189,228,.266,.263,.529,0,6,1.000,5,974,,60,,,0,0,,0.82,1,,0,5,2,0,7,1.000,0.11,1.00,63.0,62,0,0,0,2.14,63.0,5,4,36,42,2,6,15,1.00,253,189,62,0,0,665,.680,4,0,0,0,.556,15.46,52,3.60,10.29,2.86,6.14,2.57,0.57,15,3,,
621244,Jose Berrios,32,151,196,103,34,1,29,149,45,0,199,11,.288,692,.340,.465,.805,5,6,.545,11,2721,,322,,,0,3,,0.77,2,,32,16,6,1,23,.957,0.69,1.15,172.0,32,1,0,1,5.23,172.0,12,7,0,0,0,0,100,1.42,753,516,32,0,0,1824,.670,11,0,3,2,.632,15.82,0,3.31,7.80,2.35,10.41,5.39,1.52,0,0,,
592332,Kevin Gausman,31,130,173,72,35,4,15,205,28,0,188,1,.272,690,.300,.400,.700,4,18,.818,9,2783,,276,,,1,5,,0.75,0,,31,12,3,1,16,.938,0.48,0.78,174.2,31,0,0,1,3.35,174.2,12,10,0,0,0,0,65,1.24,725,524,31,0,0,1954,.700,1,2,2,1,.545,15.93,0,7.32,10.56,1.44,9.69,3.71,0.77,0,0,,
656305,Matt Chapman,1,91,157,83,27,1,27,170,67,1,123,10,.229,536,.324,.435,.759,2,2,.500,7,2625,618,233,76,263,0,5,.279,0.58,0,19.85,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669952,Mitch White,9,48,41,32,15,2,2,27,15,0,52,1,.313,166,.370,.464,.834,1,4,.800,1,702,,77,,,0,2,,1.17,0,,8,6,4,0,10,1.000,1.11,2.31,39.0,9,0,0,0,7.38,39.0,0,4,0,0,0,0,32,1.72,184,117,9,0,0,468,.670,1,0,1,0,.000,18.00,0,1.80,6.23,3.46,12.00,7.38,0.46,0,0,,
672640,Otto Lopez,6,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,0,1,1,1,0,0,0,0,1.000,-.--,0,-.--,0,0,0,0,0,.000,0.00,0.00,0.2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606132,Raimel Tapia,1,137,85,47,20,3,7,78,16,0,107,0,.266,403,.293,.382,.675,2,8,.800,11,1542,425,154,52,165,3,1,.313,1.61,2,57.57,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548389,Ross Stripling,32,142,144,49,28,0,12,111,20,0,117,2,.229,511,.259,.354,.613,3,7,.700,6,2033,,181,,,0,3,,0.99,0,,24,9,6,0,15,1.000,0.47,1.01,134.1,32,0,0,0,3.01,134.1,10,4,1,1,0,0,45,1.02,536,403,32,0,0,1383,.680,2,0,0,0,.714,15.13,2,5.55,7.44,1.34,7.84,3.28,0.80,3,0,,
606192,Teoscar Hernandez,9,114,98,71,35,1,25,150,33,0,133,2,.269,495,.317,.495,.812,3,6,.667,18,2061,530,245,77,223,0,0,.338,1.16,0,19.80,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641835,Tim Mayza,62,66,27,19,6,1,7,42,12,2,42,1,.241,174,.291,.408,.699,0,2,1.000,6,718,,71,,,1,2,,2.44,0,,0,5,3,0,8,1.000,0.13,1.53,47.2,62,0,0,0,3.21,47.2,8,1,2,6,16,4,17,1.13,190,143,62,0,0,459,.640,1,1,2,0,.889,15.06,9,3.50,7.93,2.27,7.93,3.59,1.32,36,8,,
670950,Trevor Richards,61,45,58,41,9,1,9,82,35,1,56,1,.237,236,.333,.398,.731,3,5,.625,3,1149,,94,,,1,4,,0.78,0,,3,2,3,0,5,1.000,0.08,0.71,63.0,61,1,0,0,5.43,63.0,3,2,0,1,8,1,38,1.44,277,189,61,0,0,676,.590,1,0,3,0,.600,18.24,10,2.34,11.71,5.00,8.00,5.86,1.29,28,8,,
665489,Vladimir Guerrero,159,208,142,89,35,0,32,115,57,6,173,6,.273,634,.337,.479,.816,3,8,.727,26,2580,701,304,97,256,0,4,.287,1.46,0,19.81,32,0,0,0,0,.000,0.00,-.--,0.0,32,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593160,Whit Merrifield,5,27,31,19,5,0,5,24,8,0,33,0,.289,114,.333,.465,.798,2,1,.333,2,440,123,53,16,57,0,1,.326,0.87,0,22.80,3,0,4,0,4,1.000,0.80,1.38,26.1,5,0,0,0,18.00,1.0,0,0,0,0,0,0,2,2.00,6,3,1,0,0,11,.850,1,0,0,0,.---,13.00,1,-.--,0.00,0.00,18.00,18.00,9.00,0,0,,
554340,Yimi Garcia,60,52,66,26,11,0,6,58,16,3,48,4,.218,220,.279,.350,.629,1,5,.833,4,1029,,77,,,0,4,,0.79,0,,0,6,0,0,6,1.000,0.10,0.90,60.0,60,0,0,0,3.15,60.0,4,5,1,5,22,4,21,1.07,244,180,60,0,0,659,.640,4,1,1,0,.444,17.15,9,3.63,8.70,2.40,7.20,3.90,0.90,16,2,,
579328,Yusei Kikuchi,31,92,75,67,21,3,23,122,58,0,93,9,.246,378,.357,.500,.857,3,1,.250,7,1825,,189,,,1,3,,1.23,0,,20,11,4,1,16,.938,0.48,1.36,99.0,31,1,0,1,5.27,99.0,5,7,1,2,0,1,58,1.53,449,297,31,0,0,1126,.620,9,0,3,1,.417,18.43,4,2.10,11.09,5.27,8.45,6.09,2.09,5,0,,
647315,Zach Pop,18,30,13,9,4,0,1,14,2,0,23,1,.288,80,.313,.375,.688,0,0,.---,1,274,0,30,0,0,0,0,.---,2.31,0,-.--,0,0,1,1,2,.500,0.06,0.45,20.0,18,0,0,1,3.60,20.0,2,0,0,0,1,0,8,1.25,83,60,18,0,0,187,.680,1,0,1,0,1.000,13.70,6,7.00,6.30,0.90,10.35,4.05,0.45,12,1,,
676265,,16,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,,92,,,0,2,,0.43,0,,9,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,,
548384,Brooks Raley,60,44,56,19,6,1,3,61,15,0,37,6,.189,196,.266,.276,.542,0,0,.---,3,846,,54,,,1,1,,0.79,0,,0,4,2,1,7,.857,0.10,1.02,53.2,60,0,0,0,2.68,53.2,1,2,6,9,25,3,16,0.97,219,161,60,0,0,551,.650,6,0,3,0,.333,15.76,12,4.07,10.23,2.52,6.20,3.19,0.50,21,6,,
542194,Christian Bethancourt,1,34,38,16,6,0,7,39,2,0,38,0,.255,149,.265,.436,.701,10,11,.524,3,484,151,65,15,64,0,0,.301,0.89,3,21.29,0,0,1,0,1,1.000,1.00,3.00,3.0,1,0,0,0,3.00,3.0,0,0,0,0,0,0,1,2.00,15,9,3,0,0,32,.800,0,0,7,1,.---,13.33,3,-.--,3.00,0.00,18.00,3.00,3.00,0,0,1,3.75
621363,Colin Poche,65,38,74,30,8,1,11,64,22,0,46,1,.211,218,.282,.408,.690,1,2,.667,0,974,,89,,,0,4,,0.51,0,,0,2,0,0,2,1.000,0.03,0.31,58.2,65,0,0,0,3.99,58.2,4,2,7,13,23,6,26,1.16,245,176,65,0,0,635,.650,1,0,4,1,.667,16.60,13,2.91,9.82,3.38,7.06,4.60,1.69,14,4,,
446372,Corey Kluber,31,144,197,82,32,3,20,139,21,0,178,10,.274,650,.304,.425,.729,5,5,.500,7,2454,,276,,,2,6,,0.73,0,,31,9,7,1,17,.941,0.52,0.88,164.0,31,1,0,1,4.34,164.0,10,10,0,0,0,0,79,1.21,689,492,31,0,0,1706,.700,10,0,2,0,.500,14.96,0,6.62,7.63,1.15,9.77,4.50,1.10,0,0,,
444482,David Peralta,46,33,49,10,10,1,0,40,13,1,40,1,.252,159,.307,.327,.634,1,0,.000,2,649,176,52,18,69,0,3,.328,0.67,0,-.--,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656876,Drew Rasmussen,28,164,138,51,23,3,13,125,31,0,121,3,.222,545,.267,.347,.614,4,8,.667,9,2239,,189,,,1,2,,1.19,2,,28,10,9,1,20,.950,0.68,1.17,146.0,28,0,0,1,2.84,146.0,11,7,0,0,0,0,46,1.04,584,438,28,0,0,1494,.670,3,0,10,0,.611,15.34,0,4.03,7.71,1.91,7.46,3.14,0.80,0,0,,
664076,Garrett Cleavinger,13,13,18,5,3,0,1,25,4,0,8,0,.125,64,.176,.219,.395,0,0,.---,0,248,,14,,,0,0,,0.72,0,,0,0,0,0,0,.000,0.00,0.00,18.2,13,0,0,0,2.41,18.2,1,0,0,0,1,0,5,0.64,68,56,13,0,0,175,.710,0,0,0,0,1.000,13.29,2,6.25,12.05,1.93,3.86,2.41,0.48,3,0,,
623912,Harold Ramirez,51,114,98,46,24,0,6,71,19,1,121,9,.303,400,.345,.408,.753,5,3,.375,5,1566,432,163,58,174,0,4,.352,1.16,0,66.67,51,0,0,0,0,.000,0.00,-.--,0.0,51,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670623,Isaac Paredes,110,93,102,48,16,0,20,67,43,0,68,4,.207,328,.305,.439,.744,1,0,.000,12,1596,377,144,45,161,0,2,.198,0.91,0,16.40,0,2,0,0,2,1.000,2.00,9.00,2.0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608638,JT Chargois,20,29,15,7,5,1,3,17,5,0,16,1,.208,77,.265,.416,.681,0,1,1.000,4,322,,32,,,0,0,,1.93,0,,3,3,1,0,4,1.000,0.20,1.71,21.1,20,0,0,0,2.53,21.1,2,0,0,0,3,0,6,0.98,83,64,20,0,0,220,.680,1,0,0,0,1.000,15.09,3,3.40,7.17,2.11,6.75,2.95,1.27,7,0,,
592094,Jason Adam,67,52,55,12,3,1,5,75,17,2,31,6,.147,211,.229,.242,.471,0,12,1.000,8,942,,51,,,0,2,,0.95,1,,0,2,1,0,3,1.000,0.04,0.43,63.1,67,0,0,0,1.56,63.1,2,3,8,12,22,4,11,0.76,237,190,67,0,0,632,.670,6,0,2,0,.400,14.87,16,4.41,10.66,2.42,4.41,1.71,0.71,31,3,,
642770,Javy Guerra,16,16,20,7,4,0,2,9,8,2,13,1,.228,57,.333,.404,.737,0,0,.---,1,264,,23,,,1,0,,0.80,0,,0,2,1,0,3,1.000,0.19,1.80,15.0,16,0,0,0,3.60,15.0,2,1,0,0,3,0,6,1.40,67,45,16,0,0,156,.590,1,0,2,0,.667,17.60,3,1.13,5.40,4.80,7.80,4.20,1.20,4,0,,
605488,Jeffrey Springs,33,110,147,42,19,3,14,144,31,0,114,1,.222,513,.267,.353,.620,4,4,.500,8,2149,,181,,,0,2,,0.75,2,,25,10,4,0,14,1.000,0.42,0.93,135.1,33,1,0,0,2.46,135.1,9,5,0,0,0,0,37,1.07,549,406,33,0,0,1431,.670,1,1,1,3,.643,15.88,0,4.65,9.58,2.06,7.58,2.79,0.93,10,2,,
596847,Ji-Man Choi,12,82,70,35,21,0,10,123,57,3,80,2,.227,352,.336,.372,.708,0,0,.---,3,1817,414,131,50,149,0,3,.315,1.17,0,35.20,10,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642231,Jimmy Yacabonis,9,7,6,8,3,0,3,15,5,0,12,0,.300,40,.378,.600,.978,0,0,.---,1,184,,24,,,0,0,,1.17,0,,0,0,1,0,1,1.000,0.11,1.00,9.1,9,1,0,0,6.75,9.1,1,1,0,0,0,0,7,1.82,45,28,9,0,0,115,.630,0,0,1,0,.500,19.71,3,3.00,14.46,4.82,11.57,7.71,2.89,2,0,,
666018,Jonathan Aranda,1,23,15,10,4,0,2,21,8,1,15,1,.203,74,.289,.338,.627,0,0,.---,1,317,83,25,6,29,0,0,.255,1.53,0,37.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642350,Jose Siri,55,32,33,35,9,0,4,60,11,0,40,1,.242,165,.294,.370,.664,1,8,.889,1,707,177,61,14,78,0,0,.356,0.97,0,41.25,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
