,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
514888,Jose Altuve,139,132,150,102,37,0,28,86,66,2,155,10,.297,522,.386,.529,.915,1,18,.947,13,2286,599,276,57,132,0,1,.311,0.88,0,18.64,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664353,Jose Urquidy,28,133,210,72,33,1,27,133,36,0,152,7,.244,622,.291,.431,.722,3,11,.786,8,2596,,268,,,0,6,,0.63,0,,28,10,6,0,16,1.000,0.57,0.89,162.1,28,1,0,0,3.88,162.1,13,8,0,0,0,0,70,1.16,671,487,28,0,0,1762,.680,7,0,5,0,.619,15.99,0,3.69,7.37,2.00,8.43,3.99,1.50,0,0,,
434378,Justin Verlander,27,128,197,43,15,1,12,175,28,0,116,6,.190,610,.231,.277,.508,3,10,.769,8,2530,,169,,,1,5,,0.65,0,,27,15,4,1,20,.950,0.70,1.01,170.0,27,2,0,1,1.80,170.0,17,4,0,0,0,0,34,0.85,650,510,27,0,0,1736,.690,6,0,3,0,.810,14.88,0,6.25,9.26,1.48,6.14,2.28,0.64,0,0,,
663656,Kyle Tucker,147,125,181,70,28,1,29,94,59,4,139,1,.259,537,.332,.477,.809,4,25,.862,11,2237,602,256,104,242,0,2,.264,0.69,3,18.52,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621121,McCullers Jr.,7,43,33,11,8,0,3,45,21,0,31,0,.205,151,.301,.318,.619,1,2,.667,3,665,,48,,,0,1,,1.30,0,,7,2,2,0,4,1.000,0.57,0.88,41.2,7,0,0,0,2.38,41.2,4,1,0,0,0,0,11,1.25,173,125,7,0,0,404,.610,0,0,1,0,.800,15.96,0,2.14,9.72,4.54,6.70,2.38,0.65,0,0,,
671277,Luis Garcia,90,111,67,29,22,2,7,79,11,1,96,1,.276,348,.297,.411,.708,4,3,.429,5,1281,365,143,45,145,1,4,.335,1.66,0,49.71,58,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455117,Martin Maldonado,110,85,84,39,12,0,14,112,22,0,63,7,.186,338,.249,.346,.595,0,0,.---,6,1479,373,117,44,168,4,2,.229,1.01,0,24.14,107,47,1000,2,1049,.998,9.52,10.11,932.2,110,3,0,2,,,,,,,,,,,,,,,,,,,,31,1,,,,,,,,,,,,9,2.95
643289,Mauricio Dubon,21,10,23,10,1,0,2,4,1,0,11,0,.239,46,.245,.391,.636,0,0,.---,0,149,49,18,8,32,0,2,.214,0.43,0,23.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664208,Phil Maton,65,56,61,32,8,1,10,70,22,2,55,7,.231,238,.311,.399,.710,1,2,.667,7,1042,,95,,,1,3,,0.92,0,,0,6,2,1,9,.889,0.12,1.13,64.1,65,1,0,1,3.64,64.1,0,2,0,2,13,2,26,1.20,271,193,65,0,0,676,.650,7,0,0,0,.000,16.20,9,3.18,9.79,3.08,7.69,4.48,1.40,27,5,,
606160,Rafael Montero,70,69,54,22,7,1,3,73,23,2,47,2,.194,242,.270,.269,.539,0,8,1.000,9,1084,,65,,,1,0,,1.28,0,,0,5,2,1,8,.875,0.10,0.94,67.2,70,1,0,1,2.39,67.2,5,2,14,16,22,2,18,1.03,268,203,70,0,0,690,.640,2,0,1,0,.714,16.02,25,3.17,9.71,3.06,6.25,2.93,0.40,19,4,,
519151,Ryan Pressly,49,40,33,17,2,1,4,63,13,0,30,0,.184,163,.243,.282,.525,1,0,.000,6,695,,46,,,2,1,,1.21,0,,0,3,2,0,5,1.000,0.10,0.96,47.1,49,0,0,0,3.04,47.1,3,3,32,36,0,4,16,0.91,179,142,49,0,0,445,.640,0,0,0,0,.500,14.68,42,4.85,11.98,2.47,5.70,3.23,0.76,7,2,,
592773,Ryne Stanek,58,36,56,8,7,0,2,62,31,1,36,0,.191,188,.303,.261,.564,2,4,.667,5,883,,49,,,0,2,,0.64,0,,0,1,0,0,1,1.000,0.02,0.17,53.2,58,0,0,0,1.17,53.2,2,1,1,5,16,4,7,1.25,221,161,58,0,0,535,.610,0,0,4,0,.667,16.45,10,2.00,10.40,5.20,6.04,1.34,0.34,22,9,,
641820,Trey Mancini,48,38,45,17,7,0,8,46,18,0,29,1,.186,156,.271,.385,.656,0,0,.---,5,721,177,60,22,69,0,2,.202,0.84,0,19.50,18,0,0,0,0,.000,0.00,-.--,0.0,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,135,102,175,68,26,3,24,95,56,4,132,10,.264,500,.347,.472,.819,0,1,1.000,11,2339,570,236,87,245,0,4,.281,0.58,0,20.83,24,0,0,0,0,.000,0.00,-.--,0.0,25,0,0,0,,,,,,,,,,,,,,,,,,,,28,1,,,,,,,,,,,,4,2.60
670541,Yordan Alvarez,75,118,107,93,26,2,37,103,78,9,138,6,.301,459,.404,.608,1.012,1,1,.500,12,2164,550,279,96,211,0,7,.310,1.10,0,12.40,75,0,0,0,0,.000,0.00,-.--,0.0,75,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493329,Yuli Gurriel,143,142,195,52,40,0,8,72,29,0,130,6,.243,536,.287,.362,.649,0,8,1.000,13,2079,574,194,53,257,0,3,.266,0.73,0,67.00,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,15,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
647351,Abraham Toro,106,88,110,35,13,1,9,61,22,1,56,2,.179,312,.236,.314,.550,0,2,1.000,4,1281,339,98,30,126,0,3,.192,0.80,0,34.67,18,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,153,160,182,59,22,4,3,73,46,1,125,5,.235,531,.300,.309,.609,6,11,.647,15,2154,591,164,40,216,4,5,.265,0.88,0,177.00,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662253,Andres Munoz,63,48,41,20,4,0,5,94,15,3,43,4,.192,224,.253,.277,.530,1,5,.833,5,1010,,62,,,0,2,,1.17,0,,0,4,3,0,7,1.000,0.11,0.98,64.0,63,0,0,0,2.53,64.0,2,5,4,8,22,4,18,0.91,245,192,63,0,0,693,.690,4,0,4,0,.286,15.78,12,6.27,13.22,2.11,6.05,2.81,0.70,25,4,,
663728,Cal Raleigh,117,58,116,45,20,1,26,117,38,0,75,2,.208,361,.283,.485,.768,0,1,1.000,5,1599,406,175,62,168,0,5,.220,0.50,0,13.88,98,27,899,6,932,.994,8.12,9.18,908.0,114,3,0,4,,,,,,,,,,,,,,,,,,,,22,1,,,,,,,,,,,,3,3.29
467793,Carlos Santana,75,62,82,33,8,0,15,56,33,1,44,2,.182,242,.283,.401,.684,0,0,.---,8,1140,279,97,38,107,0,2,.168,0.76,0,16.13,36,0,0,0,0,.000,0.00,-.--,0.0,38,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623167,Chris Flexen,32,113,187,58,25,3,16,93,50,3,127,2,.248,512,.315,.402,.717,0,6,1.000,6,2133,,206,,,3,5,,0.60,0,,21,9,6,1,16,.938,0.47,1.02,133.2,32,1,0,1,3.64,133.2,8,9,2,2,0,0,54,1.32,572,401,32,0,0,1316,.620,2,0,6,0,.471,15.96,11,1.86,6.26,3.37,8.55,3.91,1.08,0,0,,
660636,Diego Castillo,94,61,73,27,11,0,11,74,14,1,51,3,.200,255,.246,.373,.619,1,1,.500,7,1121,276,95,28,96,0,4,.230,0.84,0,23.18,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,,
664238,Dylan Moore,2,31,53,39,11,2,6,74,33,2,44,11,.220,200,.359,.385,.744,7,21,.750,5,1103,247,77,21,107,1,1,.314,0.58,1,33.33,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657024,Erik Swanson,55,30,52,11,8,0,3,66,10,1,38,1,.207,184,.251,.299,.550,1,3,.750,1,842,,55,,,2,0,,0.58,0,,1,4,3,0,7,1.000,0.13,1.26,50.2,55,0,0,0,1.78,50.2,2,2,3,5,14,2,10,0.95,197,152,55,0,0,576,.680,1,0,1,1,.500,16.62,8,6.60,11.72,1.78,6.75,1.95,0.53,12,4,,
553993,Eugenio Suarez,147,85,134,73,24,2,31,190,73,0,125,8,.236,530,.335,.464,.799,0,0,.---,11,2566,615,246,85,218,0,4,.300,0.63,0,17.10,18,0,0,0,0,.000,0.00,-.--,0.0,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669923,George Kirby,24,107,134,50,23,2,12,128,19,0,129,5,.261,494,.294,.389,.683,4,9,.692,9,1999,,192,,,1,3,,0.80,0,,24,10,7,0,17,1.000,0.71,1.21,126.0,24,1,0,0,3.21,126.0,8,4,0,0,0,0,45,1.17,522,378,24,0,0,1374,.690,5,0,4,1,.667,15.87,0,6.74,9.14,1.36,9.21,3.57,0.86,0,0,,
641487,J.P. Crawford,142,158,158,56,24,3,6,76,67,0,125,10,.245,510,.341,.339,.680,2,3,.600,11,2440,594,173,42,202,2,5,.275,1.00,0,85.00,141,321,161,13,495,.974,3.39,3.51,1235.0,142,69,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672284,Jarred Kelenic,50,28,42,20,5,1,7,58,14,0,22,0,.148,149,.220,.336,.556,2,5,.714,3,636,164,50,17,69,0,1,.176,0.67,0,21.29,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,136,109,147,51,15,0,14,103,84,1,100,4,.219,456,.344,.344,.688,0,0,.---,8,2229,547,157,53,185,0,3,.251,0.74,0,32.57,15,0,0,0,0,.000,0.00,-.--,0.0,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669302,Logan Gilbert,32,156,211,71,41,3,19,174,49,2,170,6,.242,702,.295,.390,.685,5,6,.545,11,3015,,274,,,4,5,,0.74,0,,32,13,15,1,29,.966,0.88,1.36,185.2,32,1,0,1,3.20,185.2,13,6,0,0,0,0,66,1.18,766,557,32,0,0,1950,.650,6,0,5,0,.684,16.24,0,3.55,8.43,2.38,8.24,3.44,0.92,0,0,,
622379,Luis Castillo,3,5,3,0,0,0,0,4,0,0,2,0,.143,14,.143,.143,.286,0,0,.---,0,60,,2,,,0,0,,1.67,0,,0,0,0,0,0,.000,0.00,0.00,3.2,3,0,0,0,0.00,3.2,0,0,0,0,0,0,0,0.55,14,11,3,0,0,38,.630,0,0,0,0,.---,16.36,1,-.--,9.82,0.00,4.91,0.00,0.00,2,0,,
620443,Luis Torrens,9,1,2,1,0,0,1,0,0,0,2,0,.400,5,.400,1.000,1.400,9,19,.679,0,18,158,5,13,61,0,0,.305,0.50,0,72.00,8,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,9.00,1.0,0,0,0,0,0,0,1,2.00,5,3,1,0,0,11,.610,0,0,17,0,.---,18.00,1,-.--,0.00,0.00,18.00,9.00,9.00,0,0,0,4.14
594835,Marco Gonzales,31,188,225,93,43,0,30,98,48,1,186,7,.270,688,.322,.464,.786,2,8,.800,17,2732,,319,,,3,6,,0.84,0,,31,8,7,0,15,1.000,0.48,0.77,176.0,31,1,0,0,4.14,176.0,10,15,0,0,0,0,81,1.33,752,528,31,0,0,1804,.660,7,0,1,1,.400,15.52,0,2.04,5.01,2.45,9.51,4.76,1.53,0,0,,
666374,Matt Brash,37,44,29,25,5,0,3,62,32,1,45,2,.251,179,.371,.330,.701,3,0,.000,7,901,0,59,0,0,1,0,.---,1.52,0,-.--,5,5,3,1,9,.889,0.22,1.50,48.2,37,1,0,0,4.62,48.2,4,4,0,0,8,0,25,1.58,214,146,37,0,0,560,.620,2,0,3,0,.500,18.51,3,1.94,11.47,5.92,8.32,4.62,0.55,20,3,,
571510,Matthew Boyd,9,11,11,2,0,0,0,8,7,3,5,1,.147,34,.310,.147,.457,0,1,1.000,1,151,,5,,,1,0,,1.00,0,,0,2,2,0,4,1.000,0.44,3.60,10.1,9,0,0,0,1.74,10.1,2,0,0,0,1,0,2,1.16,43,31,9,0,0,97,.640,1,0,0,0,1.000,14.61,1,1.14,6.97,6.10,4.35,1.74,0.00,0,0,,
670036,Matthew Festa,52,39,50,24,6,2,9,61,18,0,40,2,.213,188,.288,.410,.698,1,5,.833,4,861,,77,,,2,0,,0.78,0,,0,5,5,0,10,1.000,0.19,1.73,52.0,52,1,0,0,3.98,52.0,2,0,2,3,6,1,23,1.12,210,156,52,0,0,571,.660,2,0,1,0,1.000,16.56,13,3.39,10.56,3.12,6.92,4.15,1.56,12,7,,
571745,Mitch Haniger,12,44,58,28,8,0,9,62,18,1,51,1,.239,213,.299,.404,.703,0,0,.---,7,940,234,86,31,79,0,2,.292,0.76,0,23.67,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,64,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,0,13,3,0,16,1.000,0.25,2.29,63.0,64,0,0,0,2.71,63.0,5,4,20,25,8,5,19,0.78,239,189,64,0,0,628,.650,4,0,1,0,.556,15.27,37,4.06,9.86,2.43,4.57,3.00,1.43,14,5,,
682171,Penn Murfee,63,48,78,22,9,1,6,72,18,1,47,2,.193,243,.253,.313,.566,0,3,1.000,4,975,0,76,0,0,0,2,.---,0.62,0,-.--,1,4,2,0,6,1.000,0.10,0.81,67.1,63,1,0,0,2.94,67.1,4,0,0,0,7,0,22,0.97,265,202,63,0,0,670,.690,2,0,2,0,1.000,14.48,15,4.00,9.62,2.41,6.28,2.94,0.80,27,4,,
592662,Robbie Ray,32,151,180,80,29,5,32,212,62,0,163,7,.231,705,.299,.423,.722,9,17,.654,14,3047,,298,,,0,1,,0.84,0,,32,18,6,0,24,1.000,0.75,1.14,189.0,32,1,0,0,3.71,189.0,12,12,0,0,0,0,78,1.19,775,567,32,0,0,1964,.640,7,0,5,6,.500,16.12,0,3.42,10.10,2.95,7.76,3.81,1.52,0,0,,
664059,Sam Haggerty,82,44,36,28,9,1,5,53,16,3,44,4,.253,174,.327,.402,.729,1,12,.923,4,714,197,70,23,83,1,2,.331,1.22,0,34.80,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,8,159,147,64,27,1,20,89,34,3,149,20,.276,539,.339,.442,.781,0,0,.---,16,2157,599,238,82,211,0,5,.297,1.08,1,26.95,8,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,15,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
571901,Aaron Loup,64,68,55,38,14,0,4,52,21,3,53,8,.232,228,.319,.346,.665,2,5,.714,4,956,,79,,,0,0,,1.24,0,,0,9,0,0,9,1.000,0.14,1.40,58.1,64,0,0,0,3.86,58.1,0,5,1,5,19,4,25,1.27,257,175,64,0,0,624,.650,8,0,0,1,.000,16.39,7,2.48,8.02,3.24,8.18,5.86,0.62,34,8,,
681806,Andrew Wantz,41,30,59,18,4,0,8,51,20,0,35,2,.201,174,.289,.362,.651,2,2,.500,5,814,,63,,,0,1,,0.51,0,,1,3,2,0,5,1.000,0.12,0.92,49.0,41,0,0,0,3.12,49.0,2,1,0,1,7,1,17,1.12,197,147,41,0,0,510,.630,2,1,2,0,.667,16.61,7,2.55,9.37,3.67,6.43,3.31,1.47,17,3,,
543685,Anthony Rendon,45,38,57,15,10,0,5,32,23,0,37,1,.228,162,.324,.383,.707,0,2,1.000,7,746,188,62,24,67,0,2,.252,0.67,0,32.40,44,74,30,5,109,.954,2.31,2.43,385.2,45,7,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664058,David Fletcher,58,57,80,20,9,1,2,16,7,0,53,3,.260,204,.294,.343,.637,0,1,1.000,6,690,216,70,17,61,2,0,.274,0.71,0,102.00,22,75,20,0,95,1.000,2.71,4.25,201.1,35,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642545,Jaime Barria,34,82,93,29,12,3,11,53,19,0,63,3,.220,287,.274,.397,.671,0,2,1.000,10,1114,,114,,,3,1,,0.88,0,,1,10,3,0,13,1.000,0.38,1.50,78.1,34,1,0,0,2.64,78.1,3,3,0,3,5,3,23,1.05,313,235,34,0,0,745,.670,3,0,3,1,.500,14.22,20,2.79,6.09,2.18,7.24,3.33,1.26,19,8,,
623474,Jimmy Herget,48,59,74,18,15,0,4,63,15,3,45,3,.189,238,.245,.303,.548,0,6,1.000,5,978,,72,,,2,1,,0.80,0,,1,6,5,0,11,1.000,0.23,1.48,67.2,48,0,0,0,2.26,67.2,2,1,9,12,6,3,17,0.89,259,203,48,0,0,648,.660,3,0,0,0,.667,14.45,13,4.20,8.38,2.00,5.99,2.39,0.53,26,9,,
666176,Jo Adell,1,46,51,21,12,1,8,103,11,0,58,4,.226,257,.267,.374,.641,2,4,.667,6,1137,274,96,25,130,0,1,.340,0.90,1,32.12,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650671,Jose Quijada,41,21,45,17,10,0,5,51,19,4,24,2,.171,140,.278,.350,.628,1,1,.500,1,657,,49,,,0,1,,0.47,0,,0,3,0,1,4,.750,0.07,0.69,39.1,41,0,0,1,3.66,39.1,0,5,3,5,11,2,16,1.09,162,118,41,0,0,426,.650,2,0,1,0,.000,16.70,11,2.68,11.67,4.35,5.49,3.89,1.14,27,4,,
660761,Jose Suarez,22,100,119,49,24,1,14,103,33,2,103,4,.243,423,.304,.404,.708,2,1,.333,3,1783,,171,,,1,1,,0.84,0,,20,5,2,1,8,.875,0.32,0.58,109.0,22,0,0,1,3.96,109.0,8,8,0,0,0,0,48,1.25,462,327,22,0,0,1184,.660,4,0,1,1,.500,16.36,0,3.12,8.50,2.72,8.50,4.05,1.16,1,0,,
435559,Kurt Suzuki,50,31,57,10,4,0,4,29,15,0,25,2,.180,139,.266,.295,.561,0,0,.---,3,593,159,41,15,54,1,2,.194,0.54,0,34.75,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,14,0,,,,,,,,,,,,2,4.13
670869,Livan Soto,15,7,10,7,5,1,1,12,2,0,19,0,.413,46,.429,.630,1.059,0,1,1.000,0,181,50,29,9,13,1,1,.529,0.70,0,46.00,12,28,15,2,45,.956,2.87,3.39,114.0,15,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650859,Luis Rengifo,124,143,131,45,22,4,17,77,16,0,128,4,.268,478,.297,.437,.734,2,6,.750,10,1767,499,209,52,206,1,0,.289,1.09,0,28.12,1,0,2,0,2,1.000,0.40,1.29,14.1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622110,Matt Duffy,42,60,56,14,8,0,2,49,17,0,55,2,.250,220,.310,.314,.624,0,0,.---,6,899,239,69,15,79,0,0,.314,1.07,0,110.00,37,62,31,3,96,.969,2.21,2.55,328.2,42,9,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642136,Matt Thaiss,3,19,10,8,0,0,2,24,10,0,14,0,.212,66,.312,.303,.615,3,5,.625,2,316,77,20,8,31,0,1,.293,1.90,0,33.00,0,3,2,0,5,1.000,1.67,11.25,4.0,3,1,0,0,,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,0,5.00
545358,Max Stassi,100,88,71,32,12,1,9,111,38,0,60,1,.182,329,.268,.307,.575,0,0,.---,12,1413,369,101,30,145,0,1,.243,1.24,0,36.56,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,33,0,,,,,,,,,,,,8,3.65
547179,Michael Lorenzen,17,109,77,48,18,0,11,78,41,0,78,4,.229,341,.318,.378,.696,1,3,.750,13,1559,,129,,,0,1,,1.42,0,,17,9,8,1,18,.944,1.00,1.68,91.2,17,1,0,1,4.52,91.2,8,6,0,0,0,0,46,1.30,387,275,17,0,0,961,.620,4,0,3,0,.571,17.01,0,1.90,7.66,4.03,7.66,4.71,1.08,0,0,,
